transaction_id,date,category,merchant,amount,payment_method
7823,2026-03-03 08:11:57.191719,Shopping,Myntra,2060.54,Debit Card
7824,2026-03-03 09:30:26.462646,Transport,Flipkart,1079.77,Cash
7825,2026-03-03 10:48:55.733573,Shopping,Flipkart,2750.68,UPI
7826,2026-03-03 12:07:25.004500,Shopping,Myntra,3985.12,UPI
7827,2026-03-03 13:25:54.275427,Food,Myntra,146.13,UPI
7828,2026-03-03 14:44:23.546354,Travel,Amazon,2552.32,UPI
7829,2026-03-03 16:02:52.817281,Entertainment,Reliance,3878.46,Credit Card
7830,2026-03-03 17:21:22.088208,Education,Flipkart,562.76,Credit Card
7831,2026-03-03 18:39:51.359135,Entertainment,Amazon,4518.85,Debit Card
7832,2026-03-03 19:58:20.630063,Food,Airtel,1359.36,UPI
7833,2026-03-03 21:16:49.900990,Food,Netflix,894.49,Credit Card
7834,2026-03-03 22:35:19.171917,Shopping,Netflix,2966.82,Credit Card
7835,2026-03-03 23:53:48.442844,Bills,Flipkart,916.4,Credit Card
7836,2026-03-04 01:12:17.713771,Travel,Amazon,3414.52,UPI
7837,2026-03-04 02:30:46.984698,Healthcare,Reliance,2476.01,Credit Card
7838,2026-03-04 03:49:16.255625,Travel,Reliance,594.28,Cash
7839,2026-03-04 05:07:45.526552,Healthcare,Airtel,4566.83,UPI
7840,2026-03-04 06:26:14.797479,Shopping,Flipkart,3382.37,UPI
7841,2026-03-04 07:44:44.068406,Healthcare,Zomato,2752.67,Cash
7842,2026-03-04 09:03:13.339333,Food,Airtel,1902.99,Debit Card
7843,2026-03-04 10:21:42.610261,Entertainment,Amazon,717.56,Debit Card
7844,2026-03-04 11:40:11.881188,Healthcare,Zomato,3552.22,UPI
7845,2026-03-04 12:58:41.152115,Travel,Netflix,4077.6,UPI
7846,2026-03-04 14:17:10.423042,Education,Uber,672.8,UPI
7847,2026-03-04 15:35:39.693969,Shopping,Netflix,2498.11,Cash
7848,2026-03-04 16:54:08.964896,Bills,Flipkart,2449.99,Credit Card
7849,2026-03-04 18:12:38.235823,Shopping,Myntra,1782.06,Cash
7850,2026-03-04 19:31:07.506750,Transport,Netflix,3957.24,Credit Card
7851,2026-03-04 20:49:36.777677,Shopping,Local Store,542.67,Credit Card
7852,2026-03-04 22:08:06.048604,Food,Netflix,1064.85,Debit Card
7853,2026-03-04 23:26:35.319531,Entertainment,Netflix,57.93,Cash
7854,2026-03-05 00:45:04.590459,Entertainment,Netflix,1896.28,Cash
7855,2026-03-05 02:03:33.861386,Education,Netflix,1491.33,UPI
7856,2026-03-05 03:22:03.132313,Healthcare,Zomato,4341.62,Cash
7857,2026-03-05 04:40:32.403240,Food,Zomato,3741.76,Credit Card
7858,2026-03-05 05:59:01.674167,Transport,Netflix,468.14,Credit Card
7859,2026-03-05 07:17:30.945094,Food,Swiggy,3717.73,Cash
7860,2026-03-05 08:36:00.216021,Shopping,Swiggy,3393.23,Debit Card
7861,2026-03-05 09:54:29.486948,Food,Zomato,1444.54,Debit Card
7862,2026-03-05 11:12:58.757875,Food,Uber,126.53,UPI
7863,2026-03-05 12:31:28.028802,Education,Myntra,620.05,UPI
7864,2026-03-05 13:49:57.299729,Transport,Airtel,1287.21,Credit Card
7865,2026-03-05 15:08:26.570657,Shopping,Local Store,4092.28,Cash
7866,2026-03-05 16:26:55.841584,Bills,Local Store,2353.3,Credit Card
7867,2026-03-05 17:45:25.112511,Education,Netflix,4596.06,Credit Card
7868,2026-03-05 19:03:54.383438,Bills,Uber,3956.28,Cash
7869,2026-03-05 20:22:23.654365,Education,Swiggy,1471.19,Credit Card
7870,2026-03-05 21:40:52.925292,Entertainment,Swiggy,4234.54,Credit Card
7871,2026-03-05 22:59:22.196219,Travel,Uber,627.79,Debit Card
7872,2026-03-06 00:17:51.467146,Education,Myntra,228.78,UPI
7873,2026-03-06 01:36:20.738073,Healthcare,Zomato,3062.26,Debit Card
7874,2026-03-06 02:54:50.009000,Food,Myntra,1741.63,UPI
7875,2026-03-06 04:13:19.279927,Entertainment,Flipkart,1680.66,UPI
7876,2026-03-06 05:31:48.550855,Transport,Flipkart,3451.68,UPI
7877,2026-03-06 06:50:17.821782,Bills,Swiggy,4258.01,Debit Card
7878,2026-03-06 08:08:47.092709,Travel,Airtel,1644.77,Cash
7879,2026-03-06 09:27:16.363636,Travel,Flipkart,1658.82,Credit Card
7880,2026-03-06 10:45:45.634563,Education,Swiggy,2692.56,Cash
7881,2026-03-06 12:04:14.905490,Food,Netflix,3283.26,Cash
7882,2026-03-06 13:22:44.176417,Transport,Reliance,1054.38,UPI
7883,2026-03-06 14:41:13.447344,Healthcare,Reliance,4567.76,UPI
7884,2026-03-06 15:59:42.718271,Transport,Amazon,3289.36,Debit Card
7885,2026-03-06 17:18:11.989198,Food,Netflix,3144.55,Debit Card
7886,2026-03-06 18:36:41.260126,Healthcare,Reliance,4525.77,Credit Card
7887,2026-03-06 19:55:10.531053,Transport,Myntra,4540.96,Cash
7888,2026-03-06 21:13:39.801980,Healthcare,Amazon,720.97,Cash
7889,2026-03-06 22:32:09.072907,Education,Swiggy,768.12,Credit Card
7890,2026-03-06 23:50:38.343834,Education,Uber,3821.65,UPI
7891,2026-03-07 01:09:07.614761,Food,Uber,4786.56,Debit Card
7892,2026-03-07 02:27:36.885688,Food,Swiggy,3349.24,Credit Card
7893,2026-03-07 03:46:06.156615,Healthcare,Airtel,2086.02,Cash
7894,2026-03-07 05:04:35.427542,Shopping,Swiggy,3433.19,Credit Card
7895,2026-03-07 06:23:04.698469,Entertainment,Zomato,1182.62,Credit Card
7896,2026-03-07 07:41:33.969396,Travel,Uber,4989.93,Cash
7897,2026-03-07 09:00:03.240324,Transport,Reliance,2183.87,Cash
7898,2026-03-07 10:18:32.511251,Transport,Local Store,4661.85,Debit Card
7899,2026-03-07 11:37:01.782178,Shopping,Amazon,2182.45,Debit Card
7900,2026-03-07 12:55:31.053105,Shopping,Airtel,4644.29,Cash
7901,2026-03-07 14:14:00.324032,Shopping,Flipkart,1711.64,Debit Card
7902,2026-03-07 15:32:29.594959,Bills,Netflix,3814.69,Debit Card
7903,2026-03-07 16:50:58.865886,Bills,Airtel,4757.46,Debit Card
7904,2026-03-07 18:09:28.136813,Healthcare,Flipkart,3247.6,Cash
7905,2026-03-07 19:27:57.407740,Bills,Airtel,3403.95,UPI
7906,2026-03-07 20:46:26.678667,Education,Local Store,559.29,UPI
7907,2026-03-07 22:04:55.949594,Education,Airtel,2397.39,Debit Card
7908,2026-03-07 23:23:25.220522,Food,Reliance,4439.44,UPI
7909,2026-03-08 00:41:54.491449,Travel,Swiggy,1242.5,Debit Card
7910,2026-03-08 02:00:23.762376,Healthcare,Zomato,3952.4,UPI
7911,2026-03-08 03:18:53.033303,Travel,Amazon,3394.76,UPI
7912,2026-03-08 04:37:22.304230,Transport,Uber,1153.78,Credit Card
7913,2026-03-08 05:55:51.575157,Entertainment,Flipkart,1449.82,Debit Card
7914,2026-03-08 07:14:20.846084,Food,Amazon,2166.43,UPI
7915,2026-03-08 08:32:50.117011,Transport,Airtel,669.39,UPI
7916,2026-03-08 09:51:19.387938,Transport,Swiggy,4571.19,Credit Card
7917,2026-03-08 11:09:48.658865,Healthcare,Amazon,3709.82,UPI
7918,2026-03-08 12:28:17.929792,Shopping,Swiggy,1856.57,Credit Card
7919,2026-03-08 13:46:47.200720,Shopping,Flipkart,1533.34,UPI
7920,2026-03-08 15:05:16.471647,Travel,Reliance,3463.42,Credit Card
7921,2026-03-08 16:23:45.742574,Food,Reliance,2149.89,Credit Card
7922,2026-03-08 17:42:15.013501,Shopping,Swiggy,1185.22,Cash
7923,2026-03-08 19:00:44.284428,Transport,Swiggy,2179.25,Debit Card
7924,2026-03-08 20:19:13.555355,Shopping,Zomato,4362.92,Cash
7925,2026-03-08 21:37:42.826282,Bills,Netflix,389.6,Debit Card
7926,2026-03-08 22:56:12.097209,Shopping,Zomato,1873.37,UPI
7927,2026-03-09 00:14:41.368136,Transport,Amazon,4813.58,Debit Card
7928,2026-03-09 01:33:10.639063,Travel,Myntra,123.42,Cash
7929,2026-03-09 02:51:39.909991,Healthcare,Zomato,4458.67,Debit Card
7930,2026-03-09 04:10:09.180918,Food,Amazon,1905.43,Cash
7931,2026-03-09 05:28:38.451845,Entertainment,Uber,988.12,Debit Card
7932,2026-03-09 06:47:07.722772,Shopping,Amazon,124.15,UPI
7933,2026-03-09 08:05:36.993699,Education,Amazon,399.09,UPI
7934,2026-03-09 09:24:06.264626,Education,Swiggy,900.62,Debit Card
7935,2026-03-09 10:42:35.535553,Travel,Local Store,175.78,Debit Card
7936,2026-03-09 12:01:04.806480,Transport,Airtel,1712.46,UPI
7937,2026-03-09 13:19:34.077407,Entertainment,Swiggy,272.22,Debit Card
7938,2026-03-09 14:38:03.348334,Entertainment,Swiggy,3476.47,Credit Card
7939,2026-03-09 15:56:32.619261,Bills,Local Store,4103.59,UPI
7940,2026-03-09 17:15:01.890189,Entertainment,Local Store,4442.95,UPI
7941,2026-03-09 18:33:31.161116,Education,Airtel,2768.18,Cash
7942,2026-03-09 19:52:00.432043,Healthcare,Myntra,4735.22,Cash
7943,2026-03-09 21:10:29.702970,Transport,Uber,77.94,Credit Card
7944,2026-03-09 22:28:58.973897,Transport,Zomato,713.39,Debit Card
7945,2026-03-09 23:47:28.244824,Shopping,Amazon,1501.17,Credit Card
7946,2026-03-10 01:05:57.515751,Shopping,Zomato,3955.67,Debit Card
7947,2026-03-10 02:24:26.786678,Shopping,Reliance,4432.68,Cash
7948,2026-03-10 03:42:56.057605,Education,Flipkart,3109.77,Debit Card
7949,2026-03-10 05:01:25.328532,Education,Myntra,1947.02,Cash
7950,2026-03-10 06:19:54.599459,Travel,Flipkart,3345.94,UPI
7951,2026-03-10 07:38:23.870387,Education,Amazon,945.45,UPI
7952,2026-03-10 08:56:53.141314,Education,Local Store,2316.48,Debit Card
7953,2026-03-10 10:15:22.412241,Education,Amazon,2562.34,Cash
7954,2026-03-10 11:33:51.683168,Education,Uber,569.11,Credit Card
7955,2026-03-10 12:52:20.954095,Healthcare,Zomato,217.67,Cash
7956,2026-03-10 14:10:50.225022,Education,Airtel,3763.02,Cash
7957,2026-03-10 15:29:19.495949,Travel,Netflix,2696.8,Cash
7958,2026-03-10 16:47:48.766876,Entertainment,Netflix,1694.58,UPI
7959,2026-03-10 18:06:18.037803,Entertainment,Airtel,2214.28,Cash
7960,2026-03-10 19:24:47.308730,Bills,Local Store,4790.63,Debit Card
7961,2026-03-10 20:43:16.579657,Healthcare,Netflix,1955.32,UPI
7962,2026-03-10 22:01:45.850585,Shopping,Local Store,562.22,UPI
7963,2026-03-10 23:20:15.121512,Food,Swiggy,2344.83,UPI
7964,2026-03-11 00:38:44.392439,Education,Uber,3257.84,Cash
7965,2026-03-11 01:57:13.663366,Bills,Myntra,109.96,Credit Card
7966,2026-03-11 03:15:42.934293,Food,Zomato,1695.09,Cash
7967,2026-03-11 04:34:12.205220,Travel,Zomato,1997.9,Cash
7968,2026-03-11 05:52:41.476147,Entertainment,Myntra,2345.39,Credit Card
7969,2026-03-11 07:11:10.747074,Bills,Amazon,1543.34,Cash
7970,2026-03-11 08:29:40.018001,Travel,Amazon,3351.27,Debit Card
7971,2026-03-11 09:48:09.288928,Bills,Flipkart,4726.31,Credit Card
7972,2026-03-11 11:06:38.559855,Transport,Amazon,4574.29,Debit Card
7973,2026-03-11 12:25:07.830783,Travel,Local Store,3338.75,Debit Card
7974,2026-03-11 13:43:37.101710,Entertainment,Airtel,2559.08,UPI
7975,2026-03-11 15:02:06.372637,Entertainment,Swiggy,4137.78,UPI
7976,2026-03-11 16:20:35.643564,Healthcare,Myntra,4187.89,Credit Card
7977,2026-03-11 17:39:04.914491,Bills,Local Store,4156.39,Cash
7978,2026-03-11 18:57:34.185418,Education,Local Store,831.34,Debit Card
7979,2026-03-11 20:16:03.456345,Entertainment,Flipkart,175.89,Cash
7980,2026-03-11 21:34:32.727272,Bills,Local Store,4916.81,Debit Card
7981,2026-03-11 22:53:01.998199,Healthcare,Uber,4800.29,UPI
7982,2026-03-12 00:11:31.269126,Education,Amazon,2843.67,UPI
7983,2026-03-12 01:30:00.540054,Travel,Zomato,4965.67,UPI
7984,2026-03-12 02:48:29.810981,Healthcare,Uber,3864.21,Credit Card
7985,2026-03-12 04:06:59.081908,Transport,Swiggy,2611.03,Debit Card
7986,2026-03-12 05:25:28.352835,Education,Swiggy,1977.19,Cash
7987,2026-03-12 06:43:57.623762,Bills,Swiggy,2984.67,Debit Card
7988,2026-03-12 08:02:26.894689,Entertainment,Amazon,2603.22,Cash
7989,2026-03-12 09:20:56.165616,Entertainment,Local Store,4969.32,Cash
7990,2026-03-12 10:39:25.436543,Bills,Swiggy,2477.78,Cash
7991,2026-03-12 11:57:54.707470,Bills,Myntra,4187.81,Debit Card
7992,2026-03-12 13:16:23.978397,Bills,Zomato,4077.44,UPI
7993,2026-03-12 14:34:53.249324,Shopping,Local Store,403.46,Credit Card
7994,2026-03-12 15:53:22.520252,Education,Flipkart,7014.86,Credit Card
7995,2026-03-12 17:11:51.791179,Entertainment,Amazon,3316.06,UPI
7996,2026-03-12 18:30:21.062106,Education,Airtel,1332.58,Credit Card
7997,2026-03-12 19:48:50.333033,Healthcare,Uber,3304.76,Cash
7998,2026-03-12 21:07:19.603960,Entertainment,Reliance,765.9,Credit Card
7999,2026-03-12 22:25:48.874887,Shopping,Uber,2015.49,Debit Card
8000,2026-03-12 23:44:18.145814,Bills,Swiggy,557.23,UPI
8001,2026-03-13 01:02:47.416741,Transport,Zomato,1446.36,UPI
8002,2026-03-13 02:21:16.687668,Bills,Flipkart,487.08,UPI
8003,2026-03-13 03:39:45.958595,Travel,Local Store,4854.36,UPI
8004,2026-03-13 04:58:15.229522,Bills,Myntra,2005.54,Debit Card
8005,2026-03-13 06:16:44.500450,Shopping,Netflix,4510.88,Cash
8006,2026-03-13 07:35:13.771377,Education,Uber,4857.3,Cash
8007,2026-03-13 08:53:43.042304,Entertainment,Netflix,4552.34,Cash
8008,2026-03-13 10:12:12.313231,Bills,Local Store,2302.05,Credit Card
8009,2026-03-13 11:30:41.584158,Entertainment,Zomato,3905.54,Cash
8010,2026-03-13 12:49:10.855085,Food,Netflix,810.81,Credit Card
8011,2026-03-13 14:07:40.126012,Healthcare,Uber,519.42,Debit Card
8012,2026-03-13 15:26:09.396939,Education,Airtel,4390.66,Credit Card
8013,2026-03-13 16:44:38.667866,Entertainment,Reliance,204.04,Cash
8014,2026-03-13 18:03:07.938793,Transport,Netflix,4863.02,UPI
8015,2026-03-13 19:21:37.209720,Healthcare,Airtel,3377.06,Debit Card
8016,2026-03-13 20:40:06.480648,Travel,Airtel,2127.08,Cash
8017,2026-03-13 21:58:35.751575,Travel,Swiggy,749.81,Cash
8018,2026-03-13 23:17:05.022502,Transport,Reliance,3629.99,Cash
8019,2026-03-14 00:35:34.293429,Bills,Myntra,2837.4,Debit Card
8020,2026-03-14 01:54:03.564356,Healthcare,Uber,3570.08,UPI
8021,2026-03-14 03:12:32.835283,Entertainment,Flipkart,2118.71,UPI
8022,2026-03-14 04:31:02.106210,Healthcare,Local Store,377.99,UPI
8023,2026-03-14 05:49:31.377137,Bills,Flipkart,1609.11,Cash
8024,2026-03-14 07:08:00.648064,Shopping,Netflix,1609.35,Credit Card
8025,2026-03-14 08:26:29.918991,Education,Reliance,92.96,Cash
8026,2026-03-14 09:44:59.189918,Transport,Netflix,97.43,UPI
8027,2026-03-14 11:03:28.460846,Bills,Reliance,1687.25,Debit Card
8028,2026-03-14 12:21:57.731773,Shopping,Uber,3651.74,Credit Card
8029,2026-03-14 13:40:27.002700,Healthcare,Local Store,3139.02,Credit Card
8030,2026-03-14 14:58:56.273627,Healthcare,Local Store,1233.14,Cash
8031,2026-03-14 16:17:25.544554,Bills,Uber,3033.68,Debit Card
8032,2026-03-14 17:35:54.815481,Entertainment,Myntra,3254.52,Credit Card
8033,2026-03-14 18:54:24.086408,Healthcare,Airtel,2636.72,UPI
8034,2026-03-14 20:12:53.357335,Entertainment,Reliance,2630.7,Cash
8035,2026-03-14 21:31:22.628262,Entertainment,Amazon,1880.25,Cash
8036,2026-03-14 22:49:51.899189,Education,Amazon,660.8,UPI
8037,2026-03-15 00:08:21.170117,Entertainment,Airtel,1958.14,UPI
8038,2026-03-15 01:26:50.441044,Food,Netflix,1759.4,UPI
8039,2026-03-15 02:45:19.711971,Education,Reliance,2980.26,Credit Card
8040,2026-03-15 04:03:48.982898,Shopping,Zomato,4288.49,Debit Card
8041,2026-03-15 05:22:18.253825,Shopping,Local Store,1908.11,Credit Card
8042,2026-03-15 06:40:47.524752,Healthcare,Flipkart,3563.19,Debit Card
8043,2026-03-15 07:59:16.795679,Healthcare,Zomato,4068.56,Cash
8044,2026-03-15 09:17:46.066606,Entertainment,Flipkart,1098.17,Debit Card
8045,2026-03-15 10:36:15.337533,Education,Local Store,4513.17,UPI
8046,2026-03-15 11:54:44.608460,Education,Amazon,398.7,Credit Card
8047,2026-03-15 13:13:13.879387,Food,Uber,4513.51,UPI
8048,2026-03-15 14:31:43.150315,Entertainment,Myntra,859.98,Cash
8049,2026-03-15 15:50:12.421242,Food,Swiggy,1718.99,Credit Card
8050,2026-03-15 17:08:41.692169,Travel,Netflix,3045.91,Credit Card
8051,2026-03-15 18:27:10.963096,Entertainment,Airtel,4533.13,UPI
8052,2026-03-15 19:45:40.234023,Transport,Amazon,1315.72,Credit Card
8053,2026-03-15 21:04:09.504950,Transport,Uber,3829.69,UPI
8054,2026-03-15 22:22:38.775877,Bills,Uber,3566.66,Debit Card
8055,2026-03-15 23:41:08.046804,Entertainment,Flipkart,840.56,Cash
8056,2026-03-16 00:59:37.317731,Education,Uber,2423.35,UPI
8057,2026-03-16 02:18:06.588658,Healthcare,Reliance,2433.45,Cash
8058,2026-03-16 03:36:35.859585,Shopping,Netflix,1557.83,Credit Card
8059,2026-03-16 04:55:05.130513,Bills,Swiggy,3910.61,Cash
8060,2026-03-16 06:13:34.401440,Healthcare,Amazon,4633.37,Cash
8061,2026-03-16 07:32:03.672367,Transport,Reliance,3597.03,Cash
8062,2026-03-16 08:50:32.943294,Entertainment,Amazon,4866.13,Credit Card
8063,2026-03-16 10:09:02.214221,Bills,Myntra,299.82,Debit Card
8064,2026-03-16 11:27:31.485148,Entertainment,Swiggy,234.25,Debit Card
8065,2026-03-16 12:46:00.756075,Transport,Uber,4474.6,Debit Card
8066,2026-03-16 14:04:30.027002,Bills,Myntra,4494.11,UPI
8067,2026-03-16 15:22:59.297929,Transport,Flipkart,580.25,UPI
8068,2026-03-16 16:41:28.568856,Food,Myntra,1819.36,Credit Card
8069,2026-03-16 17:59:57.839783,Transport,Zomato,4185.2,Debit Card
8070,2026-03-16 19:18:27.110711,Education,Flipkart,686.28,Cash
8071,2026-03-16 20:36:56.381638,Education,Swiggy,1373.77,Debit Card
8072,2026-03-16 21:55:25.652565,Entertainment,Netflix,3420.93,UPI
8073,2026-03-16 23:13:54.923492,Shopping,Zomato,4910.4,Credit Card
8074,2026-03-17 00:32:24.194419,Transport,Amazon,3995.84,Debit Card
8075,2026-03-17 01:50:53.465346,Healthcare,Airtel,3897.72,UPI
8076,2026-03-17 03:09:22.736273,Education,Airtel,1746.18,UPI
8077,2026-03-17 04:27:52.007200,Travel,Zomato,3323.65,Cash
8078,2026-03-17 05:46:21.278127,Shopping,Netflix,609.79,Debit Card
8079,2026-03-17 07:04:50.549054,Food,Reliance,4961.72,Cash
8080,2026-03-17 08:23:19.819982,Bills,Airtel,2428.89,Debit Card
8081,2026-03-17 09:41:49.090909,Bills,Zomato,3212.1,Credit Card
8082,2026-03-17 11:00:18.361836,Education,Swiggy,4387.05,Debit Card
8083,2026-03-17 12:18:47.632763,Shopping,Local Store,54.78,Cash
8084,2026-03-17 13:37:16.903690,Education,Netflix,4881.11,Cash
8085,2026-03-17 14:55:46.174617,Bills,Netflix,1827.84,UPI
8086,2026-03-17 16:14:15.445544,Travel,Reliance,1730.97,Debit Card
8087,2026-03-17 17:32:44.716471,Transport,Flipkart,768.06,Debit Card
8088,2026-03-17 18:51:13.987398,Shopping,Uber,4298.01,Credit Card
8089,2026-03-17 20:09:43.258325,Entertainment,Airtel,4360.66,UPI
8090,2026-03-17 21:28:12.529252,Transport,Uber,148.95,Cash
8091,2026-03-17 22:46:41.800180,Transport,Uber,325.84,Debit Card
8092,2026-03-18 00:05:11.071107,Transport,Swiggy,4595.79,UPI
8093,2026-03-18 01:23:40.342034,Entertainment,Amazon,658.2,Credit Card
8094,2026-03-18 02:42:09.612961,Travel,Uber,3123.59,UPI
8095,2026-03-18 04:00:38.883888,Food,Netflix,3117.27,Debit Card
8096,2026-03-18 05:19:08.154815,Travel,Reliance,4355.17,Debit Card
8097,2026-03-18 06:37:37.425742,Travel,Reliance,2884.64,Credit Card
8098,2026-03-18 07:56:06.696669,Travel,Local Store,2198.36,Credit Card
8099,2026-03-18 09:14:35.967596,Healthcare,Amazon,4873.18,Credit Card
8100,2026-03-18 10:33:05.238523,Education,Flipkart,1182.64,Cash
8101,2026-03-18 11:51:34.509450,Bills,Netflix,1350.45,UPI
8102,2026-03-18 13:10:03.780378,Education,Netflix,469.61,UPI
8103,2026-03-18 14:28:33.051305,Shopping,Local Store,4877.82,UPI
8104,2026-03-18 15:47:02.322232,Travel,Myntra,3546.48,Cash
8105,2026-03-18 17:05:31.593159,Food,Local Store,109.88,UPI
8106,2026-03-18 18:24:00.864086,Shopping,Uber,3536.35,Credit Card
8107,2026-03-18 19:42:30.135013,Education,Zomato,2050.47,UPI
8108,2026-03-18 21:00:59.405940,Bills,Reliance,4839.37,Cash
8109,2026-03-18 22:19:28.676867,Entertainment,Local Store,1423.07,Cash
8110,2026-03-18 23:37:57.947794,Education,Uber,3565.92,UPI
8111,2026-03-19 00:56:27.218721,Transport,Airtel,3155.8,Cash
8112,2026-03-19 02:14:56.489648,Education,Amazon,109.65,Cash
8113,2026-03-19 03:33:25.760576,Transport,Netflix,4431.82,UPI
8114,2026-03-19 04:51:55.031503,Entertainment,Myntra,741.08,Cash
8115,2026-03-19 06:10:24.302430,Education,Amazon,3334.76,Cash
8116,2026-03-19 07:28:53.573357,Food,Uber,3888.96,UPI
8117,2026-03-19 08:47:22.844284,Food,Flipkart,3173.09,Credit Card
8118,2026-03-19 10:05:52.115211,Shopping,Airtel,530.71,Credit Card
8119,2026-03-19 11:24:21.386138,Entertainment,Uber,4877.14,Cash
8120,2026-03-19 12:42:50.657065,Travel,Zomato,1222.25,Debit Card
8121,2026-03-19 14:01:19.927992,Food,Swiggy,3157.93,Debit Card
8122,2026-03-19 15:19:49.198919,Education,Uber,3996.03,UPI
8123,2026-03-19 16:38:18.469846,Entertainment,Local Store,4699.22,UPI
8124,2026-03-19 17:56:47.740774,Bills,Uber,3039.85,Credit Card
8125,2026-03-19 19:15:17.011701,Transport,Local Store,1332.32,Debit Card
8126,2026-03-19 20:33:46.282628,Education,Flipkart,4191.36,UPI
8127,2026-03-19 21:52:15.553555,Transport,Netflix,857.94,Debit Card
8128,2026-03-19 23:10:44.824482,Transport,Reliance,160.3,Debit Card
8129,2026-03-20 00:29:14.095409,Travel,Swiggy,4545.34,Cash
8130,2026-03-20 01:47:43.366336,Entertainment,Flipkart,2898.18,Cash
8131,2026-03-20 03:06:12.637263,Entertainment,Local Store,394.73,Debit Card
8132,2026-03-20 04:24:41.908190,Shopping,Reliance,2919.66,Credit Card
8133,2026-03-20 05:43:11.179117,Transport,Zomato,767.82,UPI
8134,2026-03-20 07:01:40.450045,Shopping,Amazon,205.36,UPI
8135,2026-03-20 08:20:09.720972,Travel,Swiggy,626.79,Credit Card
8136,2026-03-20 09:38:38.991899,Transport,Myntra,3886.78,Cash
8137,2026-03-20 10:57:08.262826,Shopping,Flipkart,3790.52,Cash
8138,2026-03-20 12:15:37.533753,Shopping,Amazon,3041.37,Credit Card
8139,2026-03-20 13:34:06.804680,Bills,Amazon,1086.18,Credit Card
8140,2026-03-20 14:52:36.075607,Shopping,Uber,3707.89,Cash
8141,2026-03-20 16:11:05.346534,Entertainment,Uber,2069.82,Debit Card
8142,2026-03-20 17:29:34.617461,Shopping,Myntra,2578.23,Cash
8143,2026-03-20 18:48:03.888388,Transport,Myntra,4493.32,Debit Card
8144,2026-03-20 20:06:33.159315,Shopping,Local Store,2316.39,UPI
8145,2026-03-20 21:25:02.430243,Food,Myntra,3150.51,UPI
8146,2026-03-20 22:43:31.701170,Healthcare,Amazon,4810.67,Debit Card
8147,2026-03-21 00:02:00.972097,Transport,Local Store,2284.38,Debit Card
8148,2026-03-21 01:20:30.243024,Food,Reliance,2825.6,Cash
8149,2026-03-21 02:38:59.513951,Travel,Netflix,2942.85,Credit Card
8150,2026-03-21 03:57:28.784878,Transport,Netflix,1241.52,Debit Card
8151,2026-03-21 05:15:58.055805,Entertainment,Netflix,3697.76,UPI
8152,2026-03-21 06:34:27.326732,Healthcare,Swiggy,3646.85,Cash
8153,2026-03-21 07:52:56.597659,Healthcare,Swiggy,1107.11,UPI
8154,2026-03-21 09:11:25.868586,Entertainment,Myntra,116.02,Cash
8155,2026-03-21 10:29:55.139513,Healthcare,Netflix,4994.76,Credit Card
